name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
41686,14.9,10,429,129,2403,30.9,78
41687,16.6,5,373,249,6049,16.0,87
41688,48.0,7,218,82,2170,32.1,137
41689,20.8,4,268,119,1399,29.6,142
41690,41.5,10,469,205,3063,23.1,147
41691,19.4,9,98,134,3240,13.2,100
41692,50.4,9,436,68,4968,31.1,144
41693,20.2,9,165,130,4040,31.3,133
41694,14.3,9,482,183,2845,11.3,89
41695,12.3,6,235,82,2696,19.9,74
41696,49.1,9,245,240,2233,18.0,71
41697,19.2,7,347,77,2178,21.7,129
41698,40.9,8,501,205,6022,20.5,88
41699,48.7,3,133,106,4664,13.2,117
41700,29.9,6,323,270,4359,11.0,127
41701,49.4,6,209,116,2631,20.9,144
41702,26.0,9,419,94,3956,23.2,77
41703,26.3,8,522,232,5476,8.8,121
41704,10.9,10,419,58,5148,30.0,105
41705,8.5,7,491,50,5133,19.9,104
41706,16.3,10,290,128,3800,31.6,100
41707,24.5,5,274,155,3123,25.0,120
41708,52.6,3,442,188,3714,14.6,78
41709,19.9,9,401,54,4869,11.9,151
41710,51.3,7,322,269,2046,22.0,87
41711,27.7,4,432,181,1841,13.3,117
41712,16.7,3,383,243,5132,19.9,81
41713,20.1,4,194,70,5588,13.8,116
41714,20.0,10,439,155,2144,20.6,116
41715,8.9,7,435,81,1231,17.4,111
41716,37.7,6,255,267,4736,24.9,98
41717,22.0,9,176,115,1612,16.0,140
41718,39.5,4,420,172,3436,26.0,123
41719,29.9,8,333,138,2990,29.8,131
41720,25.5,7,200,68,1527,13.6,109
41721,23.5,8,80,242,4764,12.8,134
41722,11.9,8,341,108,2994,9.0,125
41723,19.6,3,211,54,5581,26.5,120
41724,11.0,9,396,136,2250,25.7,87
41725,25.4,9,291,203,2225,17.1,82
41726,42.7,4,298,168,2503,21.7,120
41727,48.7,5,289,69,2227,21.9,99
41728,31.7,5,193,272,5503,28.8,85
41729,26.0,6,420,107,5385,10.4,141
41730,52.2,6,187,119,4287,20.9,126
41731,33.0,9,156,250,5944,16.7,98
41732,31.4,9,196,192,1384,8.2,132
41733,29.9,6,433,217,3396,21.2,77
41734,30.3,8,495,128,3892,29.1,132
41735,13.7,7,481,215,4831,8.0,144
41736,42.2,3,437,273,5620,11.8,97
41737,29.3,9,332,220,2536,13.5,122
41738,50.4,3,207,206,5432,24.3,127
41739,31.6,4,306,53,1365,15.0,102
41740,44.9,7,418,87,3294,15.8,129
41741,51.7,10,261,128,3329,9.2,151
41742,17.1,4,347,214,3974,16.2,120
41743,42.8,8,387,109,3723,20.5,143
41744,33.2,6,500,72,3561,12.2,83
41745,13.8,8,112,92,3720,32.9,136
41746,31.7,9,355,144,5423,12.1,88
41747,12.3,10,514,223,2409,27.2,121
41748,32.0,10,514,174,4596,11.5,88
41749,14.3,4,84,237,4698,14.8,113
41750,46.4,10,324,144,4219,17.2,120
41751,26.4,5,370,172,2669,18.7,70
41752,26.7,3,372,195,3639,25.6,104
41753,31.1,9,451,219,5789,25.6,135
41754,31.4,8,373,262,4581,26.4,151
41755,28.6,8,335,58,6227,18.0,96
41756,34.5,3,174,82,2567,21.2,147
41757,21.0,5,496,175,3050,10.1,147
41758,39.7,5,195,277,4106,20.9,76
41759,26.7,7,327,278,2630,25.5,98
41760,45.4,9,161,266,3745,8.4,131
41761,23.0,3,249,130,3869,11.1,123
41762,25.3,8,427,101,2382,15.9,101
41763,29.8,4,100,261,1443,29.7,83
41764,18.2,8,275,246,1805,23.1,118
41765,42.6,4,522,183,2735,27.3,88
41766,18.8,7,191,57,2609,14.7,145
41767,20.8,3,338,271,3641,9.1,80
41768,39.9,4,218,50,2289,20.2,70
41769,25.4,10,386,242,2306,10.7,144
41770,31.8,10,260,260,4908,32.5,143
41771,26.9,9,480,65,2736,18.9,73
41772,30.2,10,317,131,6021,17.1,104
41773,30.4,3,153,187,4386,30.7,122
41774,16.1,4,175,114,6235,18.8,109
41775,49.1,3,350,108,1961,21.9,129
41776,24.6,4,457,246,2758,31.9,116
41777,27.8,6,162,86,3798,11.1,147
41778,35.3,8,346,92,5045,32.9,110
41779,50.5,6,509,162,5454,21.4,94
41780,50.9,6,91,276,3368,31.9,131
41781,15.9,9,256,107,3214,9.5,99
41782,43.1,4,454,59,3458,9.7,79
41783,26.1,3,528,251,4167,11.0,136
41784,43.9,4,439,58,2263,23.2,78
41785,24.4,5,423,210,3354,14.9,150
41786,27.2,8,346,213,2012,20.6,70
41787,37.7,7,106,206,5252,24.7,90
41788,33.8,7,388,268,4742,32.5,70
41789,28.7,6,224,229,6172,20.0,96
41790,34.6,5,74,279,3071,12.0,142
41791,44.9,4,116,255,5782,28.8,151
41792,9.7,4,261,271,5383,14.9,70
41793,23.8,5,338,197,1354,23.6,122
41794,50.0,6,111,276,3336,22.1,113
41795,13.5,3,161,155,1380,25.0,128
41796,46.8,3,131,82,1279,26.7,140
41797,50.7,10,240,165,5230,22.8,134
41798,17.9,7,391,127,3356,32.2,93
41799,44.6,5,308,211,2401,29.0,141
41800,53.5,7,408,97,4508,12.0,107
41801,48.7,10,150,88,1567,12.4,126
41802,48.6,7,279,80,2652,13.7,99
41803,16.4,4,165,61,2382,17.6,119
41804,33.8,10,232,193,3138,17.3,144
41805,36.9,6,343,248,6099,9.6,135
41806,11.3,6,340,230,2609,10.7,90
41807,11.5,5,408,58,3865,8.2,105
41808,52.5,5,214,233,1558,32.1,148
41809,18.0,6,96,230,3774,18.0,111
41810,13.6,6,307,188,3324,28.1,108
41811,44.4,10,496,268,1441,25.4,126
41812,23.0,10,292,257,3346,12.5,104
41813,9.2,8,429,131,1992,19.9,145
41814,16.3,3,317,263,6020,24.3,93
41815,20.4,10,356,99,5700,27.0,147
41816,18.5,10,259,205,4114,24.5,125
41817,19.3,4,405,137,3026,24.3,81
41818,16.6,3,243,113,6283,8.8,100
41819,8.3,8,111,206,4482,15.2,130
41820,33.2,6,361,213,4808,17.0,80
41821,37.3,4,431,122,2954,26.5,124
41822,18.1,3,79,262,6077,16.7,140
41823,35.1,5,525,213,2495,18.4,138
41824,25.4,5,410,95,4764,21.2,128
41825,33.4,4,391,134,4557,22.6,151
41826,45.5,7,249,224,5819,29.6,92
41827,32.3,6,401,71,3186,9.1,119
41828,9.6,10,156,109,5802,22.7,110
41829,23.6,6,106,133,4998,27.5,118
41830,43.7,7,166,84,5350,16.4,96
41831,40.0,3,408,268,5845,10.0,100
41832,52.1,3,109,221,3216,13.3,149
41833,36.2,3,240,202,2603,13.1,143
41834,31.7,9,185,72,5573,31.0,138
41835,52.2,5,112,196,5108,30.5,114
41836,15.8,8,125,230,1331,15.6,132
41837,30.7,9,96,174,2572,14.8,89
41838,35.4,10,134,266,3240,28.9,131
41839,45.0,6,369,258,1982,16.2,151
41840,36.9,9,348,71,5122,11.4,120
41841,42.8,8,354,111,4590,9.2,87
41842,36.8,4,96,79,1794,23.3,103
41843,31.6,6,204,123,2065,22.0,97
41844,18.8,6,351,212,2624,31.0,119
41845,20.1,3,256,181,6245,18.2,140
41846,27.0,6,499,278,5469,20.0,80
41847,18.3,10,501,239,3217,19.1,138
41848,40.9,5,122,162,2590,25.4,80
41849,12.9,7,329,258,3805,21.5,151
41850,12.9,6,146,166,4274,31.1,148
41851,19.8,4,238,159,3027,9.0,132
41852,27.5,6,237,192,4800,17.4,116
41853,24.7,6,284,137,5541,26.3,133
41854,32.0,8,381,193,4164,31.4,103
41855,12.5,9,85,202,2477,25.9,75
41856,46.5,6,490,253,6257,17.5,77
41857,21.7,10,312,103,5718,30.5,145
41858,48.6,3,245,131,5553,12.9,149
41859,25.2,5,107,81,4515,23.5,79
41860,14.9,4,506,228,4805,31.3,126
41861,13.6,8,422,214,4573,25.4,113
41862,9.1,7,349,250,1604,31.5,92
41863,43.1,7,77,201,5472,28.8,140
41864,31.3,7,524,124,3710,18.0,123
41865,41.7,3,473,100,2660,21.8,103
41866,32.2,8,433,238,3853,24.7,138
41867,39.1,5,510,168,5099,26.5,144
41868,48.1,4,294,258,3085,28.1,108
41869,19.5,4,80,96,2186,18.5,74
41870,46.1,9,150,98,4037,22.8,114
41871,13.7,6,222,63,5587,25.6,133
41872,10.1,8,482,64,6062,30.5,77
41873,39.2,3,196,109,1389,15.4,139
41874,50.2,9,475,276,2730,8.6,111
41875,15.2,10,529,152,3304,17.2,121
41876,43.7,10,183,77,1607,29.9,77
41877,46.7,8,251,192,1288,23.9,147
41878,9.2,6,453,66,2297,27.8,144
41879,19.2,3,412,114,4932,14.8,97
41880,21.3,5,227,266,2516,18.3,146
41881,19.2,6,435,145,5516,20.0,131
41882,13.9,4,201,262,3246,28.0,130
41883,51.5,9,408,74,3916,13.1,92
41884,41.3,7,141,206,4727,24.2,133
41885,40.2,5,141,261,3248,11.4,85
41886,16.2,3,370,238,3972,28.7,75
41887,52.1,8,132,137,2844,28.7,92
41888,20.8,6,407,115,2322,22.5,86
41889,37.3,5,341,135,1472,8.8,118
41890,34.1,3,249,112,2573,25.7,126
41891,15.4,8,188,135,3237,8.9,147
41892,32.5,3,397,180,5329,17.6,125
41893,52.9,10,511,148,5462,29.2,73
41894,37.5,8,176,122,1493,18.6,130
41895,14.8,8,504,177,2881,11.7,99
41896,36.4,5,173,78,3074,30.9,128
41897,29.8,3,159,88,1971,30.9,103
41898,22.4,5,405,126,4362,10.1,75
41899,20.7,10,414,50,4025,11.0,119
41900,37.4,6,366,258,2999,17.4,111
41901,35.5,9,448,201,2096,31.0,107
41902,10.2,3,412,74,4903,12.8,118
41903,40.3,6,270,59,4862,31.8,117
41904,22.4,10,260,274,3313,14.8,118
41905,35.8,8,490,153,5432,9.3,143
41906,43.2,5,300,53,3288,8.3,114
41907,11.2,7,206,88,4284,16.9,146
41908,49.3,5,280,89,1602,12.9,117
41909,49.9,7,143,158,2654,28.0,139
41910,37.4,10,471,144,1632,18.6,100
41911,38.7,6,529,167,5830,31.8,77
41912,53.1,10,146,173,3436,11.4,102
41913,49.3,9,271,166,3706,11.5,81
41914,27.6,10,408,99,5338,30.4,110
41915,50.8,9,300,203,3129,31.1,125
41916,41.2,3,447,186,2569,15.8,129
41917,27.3,8,517,87,4003,19.0,101
41918,36.9,5,487,101,5174,32.6,86
41919,36.6,10,371,125,4308,22.7,91
41920,27.4,4,492,112,4234,24.9,118
41921,19.5,6,350,162,4579,27.9,124
41922,52.3,6,503,107,5691,17.9,127
41923,22.0,8,398,238,6242,31.1,115
41924,49.6,6,326,118,2950,18.6,150
41925,51.4,10,288,173,3050,20.3,75
41926,32.8,10,398,208,3089,12.9,92
41927,39.9,6,108,228,1742,31.0,146
41928,35.9,3,492,269,3311,11.0,104
41929,52.3,10,111,146,3002,23.1,134
41930,34.7,7,150,273,4511,25.8,147
41931,46.8,6,264,57,5307,9.6,142
41932,25.9,5,409,145,2435,25.3,108
41933,23.0,6,346,161,4299,21.6,116
41934,34.4,6,188,160,1706,26.5,102
41935,9.7,4,293,223,4421,13.6,87
41936,16.2,7,214,212,5832,11.9,87
41937,14.1,7,219,56,3309,32.5,86
41938,47.6,9,393,105,4940,18.3,74
41939,30.5,4,491,183,4355,26.0,139
41940,14.7,9,438,206,2654,19.3,71
41941,24.7,10,172,111,3046,31.1,117
41942,25.5,3,168,92,3927,13.3,142
41943,20.5,10,90,127,2963,12.3,114
41944,52.6,4,312,122,6117,17.3,114
41945,43.6,7,181,235,3420,29.3,104
41946,31.6,10,404,117,2470,21.9,147
41947,21.6,3,303,257,1326,14.4,83
41948,41.9,9,349,168,4478,20.6,70
41949,20.9,9,111,162,5275,29.3,80
41950,26.5,5,71,146,2765,26.4,91
41951,19.8,7,333,246,3785,29.4,88
41952,19.0,9,421,95,5498,31.6,109
41953,31.8,4,303,110,3124,14.4,144
41954,11.8,5,183,185,5468,17.2,137
41955,49.7,3,169,60,1764,20.5,108
41956,11.8,4,200,265,1416,11.8,132
41957,13.7,9,319,248,5593,10.8,106
41958,51.5,4,200,189,4764,17.2,120
41959,43.6,9,113,238,2689,16.1,107
41960,31.2,10,450,87,4718,18.7,93
41961,44.5,9,421,108,6108,21.2,81
41962,50.7,7,488,212,3860,15.4,145
41963,42.8,8,289,89,2385,23.3,111
41964,26.3,3,255,260,2898,16.9,119
41965,17.2,3,463,152,3902,25.8,86
41966,33.3,5,477,212,1578,27.6,86
41967,37.5,10,144,156,4446,14.5,127
41968,26.1,7,112,84,1231,21.9,140
41969,46.8,7,113,71,1304,17.8,141
41970,48.8,5,476,123,1871,21.9,98
41971,17.9,8,129,224,1679,32.6,86
41972,14.3,4,109,107,4183,17.2,134
41973,43.2,7,278,264,4344,14.8,138
41974,10.0,8,461,164,1901,12.8,114
41975,48.0,7,249,142,2718,19.4,133
41976,21.5,3,527,250,6048,29.2,118
41977,53.0,9,465,244,3257,9.7,148
41978,14.4,4,245,89,1842,27.4,117
41979,39.4,7,132,207,2959,9.8,98
41980,12.1,9,210,230,2209,26.8,142
41981,53.2,6,437,65,5676,15.3,94
41982,19.0,3,80,261,1476,27.2,110
41983,10.8,7,191,79,3955,16.5,103
41984,49.7,6,515,165,2370,9.7,96
41985,8.6,8,147,237,4122,28.3,102
41986,32.9,7,159,130,1878,26.7,104
41987,30.4,3,100,106,2996,28.2,134
41988,29.1,7,151,106,1682,12.5,109
41989,14.5,6,134,137,2729,16.5,131
41990,26.7,6,146,93,4550,8.0,138
41991,41.3,10,328,172,6259,15.7,86
41992,24.3,3,441,183,2311,31.9,92
41993,25.0,8,353,50,2270,12.0,101
41994,19.7,4,142,79,4118,21.4,112
41995,35.3,8,369,63,2815,13.9,114
41996,26.8,7,205,94,3100,25.0,136
41997,51.5,10,375,186,2258,15.7,143
41998,49.3,5,468,150,5448,29.1,90
41999,29.1,7,207,230,1319,26.0,74
42000,32.1,10,338,223,3846,9.4,82
42001,22.4,9,151,246,3592,32.5,132
42002,42.0,7,370,199,5711,32.4,75
42003,19.2,5,519,168,2673,20.7,85
42004,48.5,8,458,231,4345,8.9,102
42005,23.1,7,73,189,2305,14.3,72
42006,25.7,10,101,138,3234,23.7,89
42007,13.4,5,390,226,4881,16.9,76
42008,16.7,7,293,250,2873,18.1,140
42009,18.6,7,163,110,6213,21.7,102
42010,10.6,6,407,181,3367,8.9,91
42011,39.4,5,428,159,2624,21.2,140
42012,45.9,3,482,182,5127,20.3,145
42013,38.1,8,513,114,4961,31.9,78
42014,37.2,8,231,87,4937,13.1,113
42015,9.9,3,80,99,5870,13.2,73
42016,8.2,9,328,195,3293,16.8,138
42017,16.8,10,168,106,3810,25.8,115
42018,35.1,4,337,101,2911,8.3,138
42019,48.8,8,91,211,4478,26.8,89
42020,35.4,5,319,116,1273,23.9,137
42021,11.3,10,375,248,5769,27.1,107
42022,22.3,9,396,137,1544,25.6,103
42023,24.8,8,388,187,1925,8.7,91
42024,23.7,4,343,92,3294,13.0,74
42025,36.6,7,426,53,2928,18.0,81
42026,28.8,7,205,65,4803,29.4,93
42027,49.8,7,522,275,4173,22.9,99
42028,11.0,9,430,240,1252,27.8,122
42029,50.4,9,493,198,5558,10.5,112
42030,21.3,8,189,258,5106,30.0,80
42031,16.3,4,125,208,4457,17.1,82
42032,38.0,8,325,167,2332,18.5,96
42033,44.0,5,324,241,4973,16.9,104
42034,23.2,10,314,222,3338,22.5,139
42035,19.5,3,90,197,5301,15.8,76
42036,8.2,3,463,157,1435,8.5,112
42037,48.2,9,277,89,6197,30.0,144
42038,26.3,8,278,236,5706,30.0,115
42039,20.2,4,184,230,1743,30.4,81
42040,13.3,7,429,51,6255,31.8,114
42041,52.3,9,247,176,3741,9.0,80
42042,49.5,3,81,134,3239,8.9,85
42043,10.7,6,238,125,4573,23.9,113
42044,51.3,6,489,249,1696,11.5,92
42045,22.2,6,89,229,1862,28.0,124
42046,14.6,3,159,172,6236,12.8,113
42047,33.6,10,73,50,3214,24.9,84
42048,44.6,3,170,78,4804,11.0,89
42049,20.6,10,281,206,2819,9.3,108
42050,28.8,5,262,68,1234,26.1,70
42051,15.5,8,75,247,3903,18.4,117
42052,53.5,7,364,139,2188,21.7,96
42053,34.9,5,80,132,5998,22.1,146
42054,15.6,4,189,183,5341,24.2,80
42055,48.6,3,354,183,2389,30.8,130
42056,28.5,6,323,256,3726,29.3,145
42057,35.8,5,226,180,1348,29.5,148
42058,37.6,7,133,276,5417,18.4,131
42059,27.0,4,315,222,3615,25.4,76
42060,31.7,8,406,89,2975,11.6,146
42061,50.4,8,363,201,5838,16.0,88
42062,48.7,6,371,72,3610,15.3,119
42063,47.0,7,426,59,2012,8.6,138
42064,12.2,8,336,160,5566,10.3,113
42065,32.7,10,258,210,2476,18.1,97
42066,17.1,3,401,240,3411,28.3,108
42067,40.6,8,141,78,1883,14.5,125
42068,20.0,6,142,130,2686,23.6,119
42069,19.1,6,118,212,2458,26.9,111
42070,24.8,10,366,190,3825,25.0,80
42071,11.2,4,295,211,2324,29.2,125
42072,10.1,5,207,166,5919,16.0,140
42073,47.7,6,401,101,1889,13.2,107
42074,35.0,9,261,201,3500,31.1,131
42075,33.3,9,102,252,2438,27.5,87
42076,21.5,4,104,140,4491,29.5,138
42077,9.4,9,451,256,5051,30.2,117
42078,14.9,5,313,125,3859,10.5,120
42079,12.6,4,205,231,1938,12.6,77
42080,53.2,4,396,61,1855,12.0,133
42081,36.8,7,493,101,2605,13.2,150
42082,48.6,9,465,265,2627,20.2,115
42083,22.3,4,204,89,5045,12.0,114
42084,47.9,6,307,214,5165,26.5,140
42085,53.7,7,426,61,6050,24.5,95
42086,48.1,7,526,199,2629,9.1,149
42087,15.1,3,357,263,3428,21.2,115
42088,51.3,9,246,220,3824,10.4,138
42089,47.4,3,348,255,3992,21.3,109
42090,50.8,5,505,180,2507,8.2,79
42091,30.5,6,125,149,2853,8.6,75
42092,16.6,6,77,255,5997,20.8,83
42093,20.5,9,472,117,2143,25.6,144
42094,20.4,6,395,73,5843,23.5,100
42095,39.5,10,303,171,1672,11.6,115
42096,22.7,4,359,225,5415,16.9,97
42097,24.0,9,343,168,1220,29.7,74
42098,26.8,4,359,217,5134,25.3,76
42099,26.9,6,380,173,1787,21.6,108
42100,41.6,10,86,211,4506,29.4,141
42101,20.5,6,391,196,5579,21.5,150
42102,19.1,9,338,190,5532,30.9,143
42103,23.1,6,80,77,5983,11.5,120
42104,13.7,8,327,208,5305,30.2,144
42105,25.8,6,401,135,2428,30.1,134
42106,11.0,8,408,201,3237,16.8,92
42107,11.0,6,349,163,4607,21.6,84
42108,50.6,3,125,224,2257,26.7,95
42109,30.0,9,152,226,3946,30.6,101
42110,42.0,5,277,93,5392,30.1,144
42111,14.8,9,476,91,2032,17.5,121
42112,15.2,4,166,58,4393,27.2,81
42113,13.1,10,337,147,3921,8.7,136
42114,8.8,9,87,170,1886,30.3,81
42115,48.2,5,308,126,4633,13.0,78
42116,14.4,8,146,98,1642,26.2,109
42117,22.9,7,422,265,3197,30.0,118
42118,16.6,3,486,122,2964,31.5,108
42119,19.3,8,466,140,4414,27.3,71
42120,35.3,5,266,124,5792,14.2,122
42121,27.3,9,452,236,5012,23.4,92
42122,22.5,7,482,67,2801,22.9,138
42123,53.4,7,230,178,5346,11.7,142
42124,30.0,9,71,261,2445,11.5,78
42125,8.8,10,332,56,1928,12.3,81
42126,14.5,8,129,227,1689,22.2,145
42127,17.1,3,427,93,4522,29.7,71
42128,10.7,10,322,153,3769,29.3,117
42129,33.2,10,281,246,1286,29.8,77
42130,9.4,5,443,183,1828,13.6,136
42131,38.0,3,304,181,5165,9.0,145
42132,13.2,5,516,193,2038,16.0,107
42133,43.4,9,186,278,5049,14.0,70
42134,46.3,4,329,274,5293,21.6,151
42135,19.8,9,103,277,3310,26.7,143
42136,41.1,7,402,252,6145,32.9,142
42137,44.5,3,358,156,2090,17.3,106
42138,31.7,8,193,235,4450,26.5,140
42139,14.0,5,174,169,3748,18.7,92
42140,39.5,5,90,110,5042,17.7,111
42141,10.1,5,448,94,1472,15.4,147
42142,34.2,4,95,130,4181,10.6,106
42143,53.2,10,363,94,4146,24.5,127
42144,45.7,3,392,96,3315,13.8,80
42145,15.7,3,142,248,6175,22.9,104
42146,32.7,4,284,107,6156,16.4,130
42147,51.0,10,117,167,3311,8.8,72
42148,13.8,6,351,190,3599,8.8,113
42149,31.5,6,506,207,3886,17.7,126
42150,19.1,8,71,228,2430,23.3,97
42151,18.5,10,252,190,3091,14.8,144
42152,40.5,10,129,208,1453,8.2,89
42153,47.0,6,397,58,1551,31.7,136
42154,14.8,8,348,171,2807,10.4,93
42155,11.8,6,342,242,2408,10.1,78
42156,53.8,3,76,174,2056,19.0,115
42157,29.2,4,398,187,2190,10.1,137
42158,23.1,5,388,156,5429,9.3,76
42159,25.4,4,243,270,1984,21.8,128
42160,16.8,4,310,218,4502,8.3,118
42161,48.9,5,214,229,2813,9.9,73
42162,11.8,5,195,55,5787,23.6,94
42163,41.8,9,441,277,2953,19.5,111
42164,52.5,8,170,50,4463,25.3,112
42165,17.1,6,130,68,3874,8.0,132
42166,8.8,4,232,140,2978,21.8,76
42167,28.9,5,214,86,5831,17.6,90
42168,13.4,4,199,270,4126,22.4,116
42169,48.6,3,370,159,2768,31.9,90
42170,39.6,3,162,73,3256,13.1,117
42171,33.3,6,158,273,5116,25.6,86
42172,43.8,8,434,188,2633,24.3,137
42173,27.1,7,319,93,3231,30.5,86
42174,24.1,9,190,229,4840,17.7,74
42175,23.7,5,334,81,5138,31.3,88
42176,34.6,9,223,232,2345,30.9,117
42177,49.7,9,434,73,5902,21.2,149
42178,27.8,3,468,197,3687,26.6,144
42179,50.1,3,283,76,1943,27.0,146
42180,12.2,8,233,161,4926,16.0,140
42181,34.6,3,467,104,2577,16.5,89
42182,8.2,5,470,70,3276,19.3,121
42183,33.8,10,387,72,2967,32.1,131
42184,12.1,8,437,54,1324,18.6,101
42185,45.4,3,517,233,3182,30.6,110
42186,37.1,6,347,73,1946,8.9,71
42187,13.2,4,420,182,3802,13.3,81
42188,31.3,10,493,121,4506,14.4,136
42189,9.5,6,260,254,6168,30.9,135
42190,29.1,4,393,160,2569,10.9,75
42191,20.6,5,322,186,1446,9.4,98
42192,12.6,8,237,142,2514,14.7,114
42193,36.5,9,271,113,4598,23.0,137
42194,31.3,4,384,279,4429,28.8,86
42195,26.2,8,78,217,5943,21.9,146
42196,11.7,3,314,59,2104,18.3,130
42197,42.2,6,198,51,4034,15.4,97
42198,13.6,8,455,132,3215,28.4,136
42199,35.0,10,420,226,2408,29.7,138
42200,24.8,5,238,131,2788,19.1,124
42201,19.7,7,163,253,2077,24.9,83
42202,38.2,6,148,244,3781,31.0,91
42203,20.7,9,424,275,3349,13.0,92
42204,25.8,5,113,214,2427,16.6,70
42205,34.7,4,177,198,5003,12.0,73
42206,48.6,4,311,273,3608,18.1,81
42207,17.2,4,468,222,1762,23.0,108
42208,52.0,6,234,55,3623,21.2,119
42209,41.4,5,238,80,5562,14.3,96
42210,36.2,5,118,260,3753,25.3,150
42211,41.2,8,325,69,5308,26.6,135
42212,43.8,6,465,80,4109,29.2,78
42213,42.0,8,361,232,3671,24.9,136
42214,48.1,10,498,120,1544,21.8,132
42215,28.9,7,480,97,1586,22.6,111
42216,46.6,7,140,62,1205,22.2,125
42217,30.9,8,394,117,4999,15.8,137
42218,10.5,9,114,193,6120,22.5,80
42219,10.1,7,76,218,5739,11.0,151
42220,22.5,7,429,177,3870,9.9,118
42221,38.5,10,449,63,5879,9.3,132
42222,47.3,6,312,153,2251,31.1,139
42223,37.4,4,252,111,2166,28.1,89
42224,13.3,7,421,204,2727,31.0,107
42225,48.8,7,428,269,1800,9.9,141
42226,19.3,3,365,64,4909,17.9,79
42227,42.0,6,455,108,2703,14.9,128
42228,53.8,6,487,216,4423,14.5,117
42229,15.6,9,312,161,1384,30.4,81
42230,50.9,9,377,253,3662,23.7,149
42231,45.6,9,470,256,4367,12.7,139
42232,12.7,3,519,167,1797,18.5,82
42233,37.8,6,371,81,4962,30.3,72
42234,29.2,3,294,272,5035,16.8,143
42235,47.5,7,209,111,5670,18.6,85
42236,43.6,5,364,245,6220,12.5,70
42237,46.0,7,350,60,3070,17.6,105
42238,13.7,6,370,239,5058,21.5,71
42239,44.1,6,105,182,5212,20.5,102
42240,41.3,10,480,104,1716,9.0,132
42241,28.3,7,158,279,4744,17.9,142
42242,23.7,3,435,169,6169,28.4,70
42243,47.7,10,336,267,6040,21.0,72
42244,16.2,8,481,100,4112,16.7,103
42245,41.2,10,512,215,2511,14.6,74
42246,39.4,8,345,129,4544,17.1,114
42247,18.0,9,399,197,5828,22.0,134
42248,12.9,7,398,157,4623,32.9,135
42249,48.1,4,438,225,4329,23.1,102
42250,33.7,9,302,66,2343,31.7,126
42251,27.5,9,91,231,3889,16.0,109
42252,53.7,10,272,153,5969,24.4,144
42253,10.9,5,168,64,4682,31.5,85
42254,27.4,10,125,50,4478,11.2,80
42255,9.0,3,506,274,4703,26.1,144
42256,26.3,10,89,134,4015,13.2,122
42257,48.1,6,430,219,1367,8.8,146
42258,45.7,9,396,267,2635,8.8,104
42259,26.5,4,409,101,3061,18.8,115
42260,18.6,9,101,235,4314,21.9,121
42261,34.7,6,278,74,3888,18.2,77
42262,24.7,6,463,141,3044,31.7,83
42263,49.7,8,162,143,2537,32.6,123
42264,45.6,6,170,50,4971,24.5,136
42265,38.7,10,336,204,6226,11.1,137
42266,26.6,9,353,180,6005,21.5,104
42267,31.2,7,104,190,2818,22.6,124
42268,17.2,6,481,181,4984,20.2,76
42269,48.9,6,514,194,1367,8.2,142
42270,12.3,7,386,210,2456,29.1,120
42271,21.2,3,390,174,6178,9.1,131
42272,11.4,4,148,112,4909,11.0,126
42273,26.4,6,107,89,3095,20.7,97
42274,11.7,4,142,170,1296,9.9,74
42275,40.1,7,87,145,3618,11.7,77
42276,42.8,6,375,95,1537,10.4,151
42277,26.3,4,376,87,5786,10.3,148
42278,10.8,6,476,187,2415,11.3,144
42279,35.1,8,462,169,2837,14.3,82
42280,8.4,7,145,193,3323,18.8,113
42281,46.0,8,443,129,1486,12.5,148
42282,18.2,8,142,91,3746,10.9,114
42283,36.3,9,113,146,1530,16.0,121
42284,31.4,4,390,146,2227,15.4,104
42285,29.9,10,378,160,3510,14.1,136
42286,8.9,9,163,88,5218,22.7,138
42287,9.0,8,248,54,5181,17.9,145
42288,20.7,7,221,141,2142,9.8,74
42289,9.8,7,111,201,1512,8.0,140
42290,22.8,7,346,68,3960,24.8,151
42291,17.9,3,187,130,1888,15.8,135
42292,28.5,4,524,259,4250,8.2,96
42293,40.5,6,94,65,2423,9.3,89
42294,27.9,7,473,198,4082,28.4,128
42295,44.6,9,312,71,4351,18.9,92
42296,18.5,7,99,136,3583,22.5,145
42297,53.2,8,307,265,4429,28.9,105
42298,25.8,9,417,242,4895,29.2,100
42299,17.8,9,410,59,6154,19.2,123
42300,23.8,9,202,211,5894,19.9,143
42301,23.3,10,505,271,5731,31.3,103
42302,38.4,6,436,222,2504,27.5,119
42303,8.1,3,102,272,3285,18.5,139
42304,30.3,6,199,166,1545,10.8,140
42305,10.9,3,195,88,4020,16.6,93
42306,35.6,8,253,198,5612,12.6,145
42307,21.5,9,166,110,4246,25.6,118
42308,33.1,8,246,106,6254,16.9,126
42309,8.7,4,109,164,2455,22.4,85
42310,10.1,5,463,120,4593,23.9,100
42311,21.3,4,468,110,5796,29.5,104
42312,31.4,9,206,133,5573,23.6,139
42313,52.4,4,298,103,2710,19.5,130
42314,28.7,3,315,220,1637,15.2,108
42315,40.7,7,360,131,4332,14.2,107
42316,46.9,3,131,97,6136,24.9,91
42317,34.5,7,144,98,5842,9.1,77
42318,43.8,10,327,255,5199,23.7,118
42319,22.4,5,417,88,6128,17.1,88
