name,economy (mpg),cylinders,displacement (cc),power (hp),weight (lb),0-60 mph (s),year
4634,8.3,3,112,141,1272,20.7,97
4635,42.1,6,495,150,2535,20.1,93
4636,43.3,9,466,147,4640,11.2,110
4637,32.2,5,474,71,6229,15.5,72
4638,45.1,6,226,107,2613,25.3,84
4639,41.2,8,496,160,1428,24.3,151
4640,16.2,5,304,79,1753,30.5,110
4641,38.5,8,201,65,5538,16.1,104
4642,45.0,5,528,70,1382,18.8,113
4643,35.0,3,136,58,2976,26.9,77
4644,29.8,6,356,177,5404,23.6,131
4645,11.8,3,150,279,5388,23.3,121
4646,16.4,6,353,274,5419,17.4,132
4647,52.5,3,140,118,5425,28.7,107
4648,14.5,5,83,236,4672,8.1,146
4649,23.8,5,456,163,3519,21.5,84
4650,47.1,4,322,92,4464,17.4,125
4651,52.8,5,457,156,4068,23.0,89
4652,9.2,6,483,244,2027,31.0,115
4653,14.1,3,204,161,2576,9.2,80
4654,37.1,5,236,239,5323,21.8,77
4655,18.2,4,87,69,4090,11.1,142
4656,38.2,6,489,175,4069,15.3,151
4657,47.7,6,479,167,2920,27.7,103
4658,12.1,4,391,142,3407,30.6,71
4659,41.2,3,145,159,3926,8.4,135
4660,33.7,3,121,159,2468,17.0,93
4661,43.2,3,261,139,2971,30.0,117
4662,16.8,7,451,251,4227,13.9,71
4663,13.0,9,357,277,5559,18.1,98
4664,20.6,6,154,278,4868,29.0,88
4665,48.8,6,209,171,3144,25.8,70
4666,34.1,7,360,107,2062,15.4,139
4667,8.9,7,185,264,1371,32.1,151
4668,18.7,9,348,180,1618,14.3,106
4669,27.1,5,481,91,3922,13.2,80
4670,50.0,3,380,273,5657,21.4,112
4671,27.6,10,480,224,3910,16.7,141
4672,48.9,8,186,231,5868,9.6,87
4673,36.6,5,148,244,2777,19.3,71
4674,31.8,3,406,260,1210,13.2,142
4675,19.1,7,163,156,2773,27.9,82
4676,46.4,8,182,180,4444,8.4,132
4677,17.1,6,337,179,6105,19.9,78
4678,13.4,5,421,105,5359,32.4,79
4679,22.3,10,423,209,3721,25.8,96
4680,11.9,10,211,74,3968,16.9,76
4681,49.1,5,378,130,1750,25.4,87
4682,18.6,10,218,141,2691,27.0,86
4683,53.6,5,87,81,5158,22.7,123
4684,40.1,6,522,149,4025,14.6,122
4685,45.6,5,317,262,3882,29.2,131
4686,23.5,6,317,124,6020,26.2,90
4687,12.4,9,154,259,5348,13.8,149
4688,39.3,8,295,120,2647,31.8,151
4689,37.7,6,260,128,6167,15.9,134
4690,44.5,9,340,244,3241,29.6,134
4691,11.3,8,489,258,2137,12.4,113
4692,38.2,3,96,128,4536,9.2,120
4693,9.8,10,196,174,2170,14.6,117
4694,11.1,7,271,251,3365,14.2,151
4695,22.9,5,175,103,2413,24.5,138
4696,31.2,7,408,271,2257,25.4,85
4697,24.4,3,370,196,2509,12.9,114
4698,33.6,10,140,55,2035,19.6,78
4699,19.4,8,377,106,3189,12.2,112
4700,30.8,3,200,238,4102,30.9,72
4701,41.1,4,523,96,3704,11.0,104
4702,9.7,10,443,165,5697,32.0,117
4703,15.3,5,473,233,4789,11.6,125
4704,17.2,10,347,106,3117,13.4,134
4705,44.5,10,100,251,5265,20.2,140
4706,45.7,10,288,188,3803,22.4,100
4707,37.3,6,322,159,3087,9.3,72
4708,24.2,7,244,143,1675,11.2,108
4709,27.9,10,501,118,5220,19.0,98
4710,27.4,10,391,97,1601,31.2,111
4711,8.4,5,483,250,5978,29.1,119
4712,23.6,9,240,66,1509,11.5,75
4713,31.8,8,279,131,4082,13.7,72
4714,12.6,3,280,65,1472,10.3,140
4715,51.7,10,500,84,6128,29.2,111
4716,37.0,5,437,149,3709,29.4,128
4717,36.4,3,102,159,5086,32.8,109
4718,14.4,6,391,248,5589,31.3,139
4719,17.3,4,165,181,1587,10.5,74
4720,15.9,5,200,81,4220,11.1,121
4721,11.7,10,157,124,6004,29.2,119
4722,28.0,10,487,198,1691,26.2,135
4723,29.9,3,510,270,3941,19.2,133
4724,53.2,3,162,212,1676,9.0,99
4725,36.1,6,384,270,4296,29.5,128
4726,10.1,9,369,127,5241,11.2,124
4727,33.6,9,188,274,1689,21.8,149
4728,27.7,5,402,148,3215,15.3,97
4729,11.8,5,461,189,1462,20.0,89
4730,41.7,10,359,114,2854,11.2,123
4731,35.5,3,293,226,1850,17.2,118
4732,46.3,8,366,77,5611,13.9,89
4733,9.0,3,364,179,2983,9.2,139
4734,51.0,5,202,254,1468,13.3,84
4735,45.1,10,409,259,3242,11.4,70
4736,34.8,4,207,240,3908,30.4,120
4737,25.9,8,92,125,4824,9.7,103
4738,14.6,8,244,133,1472,9.6,144
4739,25.9,8,115,180,1624,19.9,98
4740,52.5,3,341,123,3873,19.7,111
4741,40.8,7,435,183,3543,32.5,127
4742,48.8,3,439,82,2924,11.0,143
4743,21.1,3,210,276,5853,26.4,117
4744,45.8,9,490,251,2485,27.2,144
4745,31.0,4,247,155,3521,8.1,130
4746,49.1,5,81,193,2923,29.2,117
4747,36.4,4,468,239,2819,15.0,148
4748,21.8,10,427,178,1633,29.9,143
4749,49.1,4,346,265,6094,25.3,106
4750,50.7,4,337,270,5545,28.9,123
4751,19.3,5,116,143,3680,23.0,127
4752,14.9,5,172,90,1655,20.2,149
4753,45.2,3,114,99,1247,30.8,78
4754,36.9,7,306,103,1401,31.7,84
4755,24.5,5,248,114,3601,11.6,118
4756,48.0,4,229,111,5211,14.5,78
4757,20.5,7,193,183,2013,24.5,116
4758,30.5,4,377,228,5030,9.0,144
4759,52.3,4,382,194,2562,12.9,86
4760,25.3,9,153,216,5273,30.3,96
4761,52.3,6,519,99,1854,29.1,77
4762,32.9,8,201,149,1988,20.8,126
4763,18.3,6,447,209,4732,22.2,124
4764,34.0,7,298,123,2132,18.9,100
4765,40.8,8,301,166,4167,17.8,145
4766,39.4,10,89,94,3895,9.7,88
4767,14.0,8,209,125,2201,31.8,104
4768,38.7,5,417,56,4733,11.0,92
4769,16.3,5,193,85,5861,15.5,121
4770,14.8,6,77,110,5666,24.3,123
4771,12.7,4,472,178,4500,12.4,134
4772,27.5,3,274,258,1411,27.9,72
4773,53.0,6,462,273,2420,23.7,133
4774,46.8,9,85,232,1866,18.5,94
4775,49.2,5,150,223,5100,11.2,136
4776,21.8,10,428,123,1870,15.3,130
4777,52.8,3,373,113,2093,23.8,72
4778,27.8,9,338,141,2034,15.3,72
4779,32.0,10,303,209,1775,28.2,78
4780,47.7,5,226,130,2350,13.6,95
4781,41.6,8,178,275,1615,21.7,117
4782,13.9,10,219,221,2125,8.0,127
4783,8.2,4,420,186,2922,30.6,120
4784,38.7,9,383,220,1697,9.2,76
4785,30.3,7,296,56,4828,15.8,94
4786,49.3,8,419,103,4393,11.3,113
4787,32.5,6,471,109,1618,21.1,82
4788,47.1,5,367,195,4197,26.7,119
4789,36.3,5,444,102,3949,15.9,129
4790,22.4,8,192,215,4997,30.6,124
4791,48.9,7,515,88,3498,21.1,136
4792,20.7,10,448,210,3775,25.5,135
4793,9.2,5,475,135,2951,8.4,98
4794,40.7,4,426,203,2909,18.1,93
4795,34.4,9,136,253,2887,17.9,77
4796,15.8,9,503,85,3852,11.7,112
4797,31.2,5,350,83,2296,12.3,117
4798,26.5,10,124,176,3962,23.3,109
4799,10.4,8,453,119,1725,29.0,117
4800,44.0,6,318,154,3592,20.8,106
4801,18.3,3,94,227,1400,11.1,88
4802,53.4,3,304,68,5405,19.3,139
4803,26.2,3,158,144,1505,19.6,71
4804,19.9,7,359,112,2427,16.4,115
4805,40.1,6,411,58,6032,27.5,98
4806,14.8,4,306,52,6081,28.7,134
4807,41.0,3,160,251,2599,12.5,148
4808,31.9,5,79,270,4815,21.7,75
4809,53.6,4,78,159,5736,14.6,142
4810,44.8,7,286,271,2727,13.4,108
4811,13.6,5,369,270,4818,27.1,150
4812,10.6,7,303,231,1277,28.2,73
4813,47.5,8,149,198,1557,17.4,122
4814,8.2,7,473,120,2988,17.8,127
4815,15.4,8,335,253,5970,22.3,104
4816,21.4,9,180,243,2272,10.6,130
4817,47.3,8,195,105,2230,10.5,120
4818,18.9,5,181,199,1221,19.6,111
4819,11.1,5,267,57,5506,32.6,149
4820,42.0,7,296,240,4054,10.3,116
4821,15.6,9,80,84,2567,9.8,119
4822,38.3,4,352,228,5058,19.6,82
4823,13.4,10,405,51,4553,11.4,109
4824,39.9,8,196,164,3481,19.4,130
4825,41.6,10,266,59,4235,11.7,106
4826,28.4,6,206,163,4129,13.3,115
4827,30.9,5,197,270,2406,19.2,80
4828,44.7,5,490,251,2380,26.5,131
4829,21.6,9,490,256,6081,27.2,135
4830,14.4,5,267,76,3436,31.1,133
4831,21.0,10,325,67,4102,19.2,72
4832,32.2,6,510,276,2037,30.7,74
4833,27.6,9,224,120,2152,16.6,132
4834,41.7,9,147,166,2981,25.7,84
4835,31.2,5,182,254,4742,30.6,117
4836,26.6,8,451,143,2355,22.1,87
4837,24.4,7,397,195,3159,13.0,140
4838,16.8,5,284,87,4049,19.5,110
4839,47.8,5,405,162,3153,10.6,140
4840,46.7,9,346,276,6253,32.7,101
4841,28.2,7,165,245,2380,31.0,136
4842,16.0,7,521,210,3203,26.5,142
4843,32.8,4,350,196,5483,11.8,78
4844,52.9,7,126,234,3689,11.8,127
4845,48.3,10,344,124,1833,19.0,101
4846,26.2,10,123,141,5416,10.8,101
4847,16.1,9,242,278,4239,18.5,120
4848,20.9,4,116,199,4222,11.6,145
4849,9.1,5,118,275,5423,27.3,145
4850,33.8,6,200,219,3746,26.0,73
4851,27.7,3,480,265,1353,22.6,86
4852,36.4,9,146,246,4763,13.0,91
4853,8.6,9,174,239,5533,15.0,70
4854,48.4,10,527,182,3420,19.8,88
4855,23.7,4,237,51,2147,15.6,115
4856,14.0,4,105,146,1863,19.4,95
4857,31.5,5,183,242,6175,28.1,89
4858,35.8,6,318,94,5063,13.0,143
4859,42.7,10,460,109,4661,14.5,82
4860,47.2,3,118,189,1997,20.9,125
4861,35.7,4,529,202,1568,29.3,97
4862,45.6,3,527,186,3143,29.7,133
4863,25.0,6,265,232,3009,11.1,107
4864,28.9,6,388,70,5297,32.9,113
4865,8.6,7,94,270,3875,10.5,150
4866,50.2,7,112,145,3757,9.4,84
4867,11.5,9,194,272,2717,15.1,94
4868,35.9,6,220,99,4958,32.8,70
4869,29.7,9,148,275,2117,27.5,77
4870,18.0,10,173,79,1539,20.5,106
4871,45.3,10,247,213,1426,17.0,117
4872,18.4,7,498,101,3262,9.6,128
4873,39.7,5,414,242,4267,20.4,151
4874,29.5,9,375,125,3329,17.3,94
4875,34.7,9,117,266,1375,9.3,93
4876,31.7,6,190,91,4198,32.8,143
4877,10.4,8,186,117,3353,8.9,134
4878,53.3,5,514,97,3575,30.7,99
4879,23.6,9,504,193,2337,12.5,74
4880,12.2,10,515,274,3265,20.6,131
4881,35.9,6,377,57,1857,10.6,110
4882,18.8,10,524,76,3567,28.7,128
4883,20.7,8,382,184,1890,17.3,151
4884,50.8,4,259,173,1502,18.3,99
4885,16.9,7,245,97,1414,19.0,83
4886,12.9,9,432,116,3212,17.9,120
4887,36.8,7,259,186,1558,9.7,109
4888,41.7,6,303,130,3642,10.6,89
4889,22.2,7,307,166,2192,24.1,151
4890,26.0,4,488,120,2336,25.7,149
4891,45.2,8,350,250,5665,30.5,123
4892,27.3,4,440,128,1544,20.9,124
4893,27.8,7,348,181,4536,11.8,101
4894,34.9,4,390,120,2196,9.7,72
4895,10.3,3,453,102,1617,32.1,75
4896,21.3,5,121,274,1751,24.7,93
4897,9.4,5,248,164,6115,32.2,108
4898,41.7,5,465,171,5970,20.0,79
4899,50.2,8,467,133,1786,20.1,101
4900,25.5,7,144,175,4864,8.2,86
4901,38.4,4,493,200,6022,14.5,144
4902,25.1,4,524,138,1207,16.4,76
4903,23.1,3,279,99,5275,26.1,150
4904,23.4,6,115,217,3104,20.3,125
4905,51.8,4,394,267,4990,28.5,104
4906,33.2,5,216,233,3115,31.2,134
4907,37.9,10,244,118,1448,20.4,93
4908,8.4,3,481,104,2176,9.4,86
4909,9.4,9,471,78,1830,24.7,123
4910,51.7,6,197,61,3057,17.2,129
4911,44.4,6,335,272,2765,18.0,125
4912,18.2,4,252,246,3135,12.3,147
4913,43.4,4,152,227,2538,30.9,101
4914,51.1,3,477,188,2625,21.4,101
4915,42.2,3,216,108,1357,13.3,147
4916,49.5,7,115,205,5817,9.7,71
4917,17.6,10,129,53,2009,14.5,80
4918,26.6,8,427,211,3686,10.0,113
4919,36.1,8,379,74,5187,19.7,89
4920,31.5,5,281,260,3317,26.4,134
4921,41.4,7,261,120,4920,30.1,151
4922,11.5,8,454,114,4439,20.0,108
4923,11.7,6,127,86,5505,16.1,106
4924,13.9,7,452,184,3856,10.2,108
4925,30.4,8,114,89,5928,15.0,113
4926,8.0,8,450,275,3230,14.6,132
4927,14.9,10,485,52,3159,16.1,115
4928,48.5,3,325,274,1687,31.6,78
4929,44.6,4,99,243,5834,13.1,71
4930,25.4,10,428,145,5827,14.4,137
4931,38.9,10,405,155,3709,28.3,143
4932,25.0,6,515,90,5798,12.6,132
4933,37.5,9,383,76,4758,20.7,115
4934,51.5,3,341,269,4765,22.1,128
4935,33.3,8,509,64,1451,26.5,132
4936,37.8,7,117,92,5750,21.3,121
4937,42.5,6,488,126,2697,12.5,107
4938,26.1,3,285,141,2707,19.3,93
4939,32.5,7,218,265,2026,16.7,117
4940,20.2,6,168,193,3160,21.6,79
4941,35.3,5,416,236,5244,9.5,148
4942,40.6,7,288,112,4175,23.4,87
4943,27.4,9,174,98,2219,32.9,149
4944,42.2,9,276,269,6016,32.5,130
4945,39.2,5,361,72,1984,26.0,127
4946,28.9,8,448,139,4528,29.9,98
4947,47.0,5,252,181,2407,24.1,137
4948,51.4,10,360,53,3411,21.0,121
4949,53.1,10,195,262,3720,13.9,148
4950,24.3,8,108,176,3913,28.9,121
4951,27.6,10,245,262,6064,21.8,146
4952,47.9,9,88,153,1232,14.7,105
4953,47.0,4,377,225,1716,31.8,113
4954,20.4,10,392,113,1773,16.2,70
4955,23.2,5,427,191,2482,8.8,123
4956,49.3,5,98,215,4037,14.3,118
4957,50.6,9,203,255,3094,21.6,85
4958,52.4,7,182,57,1303,13.0,72
4959,9.4,3,400,124,4422,10.1,82
4960,49.6,9,411,72,4409,30.3,94
4961,34.6,10,226,173,2378,19.3,103
4962,12.4,8,149,241,5541,30.2,141
4963,29.2,6,356,168,6291,19.5,120
4964,40.1,8,382,220,4514,25.1,88
4965,31.1,7,195,90,2645,19.3,142
4966,15.3,6,165,252,5712,19.0,99
4967,33.5,8,117,144,5963,21.7,117
4968,53.4,9,139,274,3120,10.1,76
4969,47.1,10,381,98,4552,9.6,127
4970,50.9,3,476,209,3921,11.4,136
4971,53.5,10,118,224,1980,9.1,128
4972,16.1,8,78,262,1380,26.3,146
4973,50.0,4,256,211,3243,24.1,97
4974,32.9,6,139,101,3365,9.6,137
4975,25.4,9,337,270,4081,11.8,141
4976,38.4,10,439,196,3230,11.0,148
4977,38.2,3,81,87,2969,19.8,80
4978,32.8,8,452,263,2060,18.2,119
4979,38.9,6,348,118,3095,22.7,140
4980,16.3,6,500,87,5788,29.4,127
4981,29.2,7,395,133,2081,20.1,143
4982,12.7,10,392,200,4955,28.3,104
4983,21.5,3,301,139,1612,29.7,147
4984,25.7,3,436,139,1283,19.0,82
4985,27.8,8,180,245,2084,26.8,96
4986,52.9,10,484,214,3110,17.0,84
4987,53.8,5,99,177,4835,18.4,109
4988,36.8,5,161,65,4883,17.9,142
4989,49.4,9,116,266,5648,32.3,133
4990,16.6,9,275,240,2260,23.0,101
4991,17.0,5,440,114,1490,18.9,149
4992,53.0,7,456,63,6270,8.7,102
4993,28.0,9,402,219,1944,28.4,73
4994,32.7,5,214,258,2364,10.1,90
4995,34.7,5,476,249,5548,11.2,109
4996,18.2,7,309,252,2530,22.5,94
4997,27.7,5,296,269,3903,19.8,149
4998,53.5,7,258,224,4637,25.9,91
4999,29.2,4,107,111,4278,25.8,103
5000,44.3,4,454,90,2414,31.0,130
5001,49.9,8,492,140,1236,23.4,150
5002,14.0,4,451,191,2850,26.7,138
5003,42.9,9,78,264,2854,30.2,134
5004,30.4,9,249,91,1570,11.8,93
5005,33.5,7,272,272,2842,21.3,136
5006,34.6,4,286,237,1983,20.3,73
5007,19.6,7,420,141,5934,26.4,93
5008,19.5,6,120,259,4954,14.7,149
5009,36.7,5,374,198,1215,26.6,136
5010,36.8,5,405,163,4208,29.6,99
5011,47.3,5,282,265,6194,30.9,89
5012,47.2,10,208,107,5117,12.0,145
5013,9.8,10,76,216,1965,26.6,138
5014,20.6,4,78,150,1825,10.9,109
5015,52.4,4,271,117,3212,27.4,71
5016,38.7,10,264,127,3010,14.6,97
5017,8.3,3,253,111,2616,22.9,75
5018,29.3,8,111,152,5758,19.2,145
5019,13.7,5,204,53,4481,31.7,108
5020,46.2,8,398,235,4391,9.6,118
5021,42.2,8,237,278,2707,21.5,95
5022,48.8,6,327,127,2968,17.3,137
5023,38.2,9,152,67,1472,30.4,90
5024,13.9,3,172,97,1433,18.2,73
5025,46.3,8,430,199,2917,30.5,83
5026,52.5,3,301,68,1720,31.0,89
5027,31.3,7,405,215,2335,23.0,94
5028,19.6,3,320,180,3829,11.4,91
5029,53.8,6,502,59,3216,12.2,128
5030,11.9,5,474,108,6284,25.4,80
5031,36.1,4,87,112,2324,12.2,143
5032,30.3,9,402,152,2780,26.1,139
5033,29.6,9,297,264,1879,9.4,78
5034,43.4,8,337,221,2354,12.0,127
5035,49.5,4,496,245,1473,26.5,102
5036,20.4,8,182,242,5953,10.5,86
5037,45.4,4,139,82,5859,30.0,70
5038,31.6,10,178,177,3372,10.4,101
5039,11.3,3,138,194,3247,22.9,136
5040,44.9,5,148,278,3877,26.1,79
5041,26.8,3,220,236,1463,21.7,73
5042,48.5,5,311,195,3397,32.5,97
5043,45.1,3,448,232,4779,30.5,151
5044,25.0,7,427,207,3424,17.0,82
5045,30.1,10,498,97,3809,27.6,91
5046,24.8,7,177,114,6066,23.0,141
5047,9.9,4,215,156,1904,24.9,147
5048,33.1,6,97,197,3766,21.0,95
5049,44.8,3,265,105,1652,8.7,144
5050,47.0,3,474,276,2064,11.5,133
5051,13.7,6,373,107,1747,29.0,127
5052,18.3,5,377,89,4551,13.6,76
5053,26.8,6,209,54,2923,24.6,90
5054,14.1,5,96,54,5217,23.8,117
5055,33.9,7,311,225,1336,25.1,132
5056,31.8,8,366,62,1509,16.2,123
5057,24.4,7,443,80,3259,15.0,101
5058,42.7,8,200,278,4836,27.2,100
5059,28.0,4,483,144,1584,22.3,101
5060,16.7,3,438,240,1855,8.3,114
5061,16.0,7,162,109,3076,31.7,85
5062,46.1,8,360,63,2084,20.5,97
5063,46.4,7,109,150,6090,22.1,105
5064,9.7,7,94,214,4111,25.6,122
5065,38.3,3,226,238,1297,15.6,79
5066,16.5,6,243,78,1737,17.8,85
5067,29.9,5,201,195,5364,16.1,74
5068,28.8,5,296,110,6090,8.6,73
5069,10.3,5,282,89,5213,27.1,85
5070,31.1,6,230,274,4070,10.3,71
5071,12.3,5,437,227,1754,14.8,131
5072,28.1,8,175,115,2866,13.7,79
5073,11.4,6,117,62,3573,26.7,135
5074,16.0,9,426,217,4558,11.4,93
5075,16.3,8,484,124,5439,8.9,115
5076,17.8,4,182,141,5207,25.1,103
5077,23.1,6,450,122,2083,25.8,109
5078,12.3,3,291,91,1368,22.7,142
5079,18.7,5,285,210,3322,8.2,110
5080,32.8,9,203,104,2285,8.5,116
5081,48.8,10,239,90,5784,27.1,117
5082,33.5,5,264,99,4917,18.6,117
5083,8.2,8,365,107,1801,17.8,79
5084,51.4,5,369,205,6253,20.4,147
5085,24.5,3,208,239,5413,19.9,140
5086,36.6,8,197,160,3984,31.5,86
5087,48.5,6,83,163,3209,13.1,133
5088,36.5,3,103,128,5724,22.6,88
5089,15.7,7,496,89,5491,22.3,133
5090,50.0,6,497,213,5813,17.3,120
5091,49.1,3,318,71,1340,11.4,87
5092,36.8,7,176,272,3485,23.9,112
5093,42.8,9,400,138,4470,13.3,112
5094,18.3,7,108,142,2926,22.6,145
5095,43.5,6,316,115,4920,17.2,128
5096,39.7,7,523,58,2582,15.8,139
5097,17.4,8,248,223,1796,21.8,141
5098,45.5,5,283,269,4902,32.8,82
5099,32.1,10,130,188,4204,13.1,117
5100,12.0,9,148,213,1231,21.5,99
5101,29.2,9,168,118,2520,21.7,104
5102,52.3,9,230,71,6294,17.7,123
5103,10.3,4,295,266,5843,23.7,147
5104,41.5,6,516,112,2601,30.7,122
5105,20.7,4,356,160,4053,28.0,86
5106,26.0,10,527,251,5496,21.1,88
5107,53.6,4,156,120,5705,23.2,86
5108,37.1,10,229,107,2253,15.5,106
5109,17.8,9,279,59,2764,11.3,88
5110,8.7,9,392,83,6180,29.1,127
5111,11.0,5,509,228,1560,12.7,77
5112,9.2,8,349,236,6081,23.7,148
5113,19.7,6,448,53,2188,14.4,74
5114,21.1,4,209,113,5541,22.7,104
5115,18.6,3,208,100,2924,13.9,119
5116,51.4,7,107,238,3416,14.0,123
5117,25.8,8,131,85,5495,12.3,135
5118,44.3,6,510,112,2104,26.0,108
5119,11.4,7,102,231,4179,10.2,74
5120,52.1,6,247,151,5250,19.2,144
5121,39.5,6,514,235,4445,12.4,83
5122,35.7,3,511,55,3990,23.4,107
5123,24.3,5,218,65,2318,20.5,143
5124,47.3,8,74,236,4289,10.5,83
5125,14.4,5,327,162,5356,18.7,105
5126,13.0,4,311,66,3454,13.4,86
5127,33.0,9,378,243,1989,30.7,131
5128,25.8,8,341,82,5313,14.8,74
5129,25.7,7,125,166,3091,22.5,72
5130,28.2,7,339,135,2762,23.8,130
5131,13.7,4,457,255,5640,14.7,143
5132,38.5,3,214,144,6229,8.8,121
5133,46.4,9,229,200,2867,8.1,132
5134,46.1,3,474,64,3291,15.8,131
5135,45.0,9,166,85,6065,9.6,111
5136,39.4,8,529,207,2214,27.8,126
5137,48.9,7,170,80,1799,18.2,138
5138,15.6,6,504,58,2751,24.8,107
5139,48.2,6,449,203,5781,29.9,114
5140,9.2,8,460,273,4118,13.7,103
5141,41.4,8,297,200,3056,21.0,103
5142,50.5,7,526,94,4474,27.1,97
5143,38.9,4,194,150,3902,11.3,112
5144,25.7,5,156,85,5817,27.1,146
5145,30.0,9,355,144,3759,12.3,93
5146,50.1,10,477,207,2567,22.0,107
5147,42.1,6,226,84,6068,29.2,130
5148,33.5,3,487,182,4156,31.2,128
5149,41.4,4,405,169,3490,21.2,115
5150,24.4,6,259,57,1463,27.7,89
5151,44.1,10,178,115,5090,27.7,143
5152,32.9,9,378,133,4369,31.0,120
5153,21.1,6,344,220,1677,29.6,106
5154,30.5,8,247,275,4713,18.5,118
5155,53.7,9,434,269,5615,30.1,132
5156,8.0,5,483,62,3073,13.1,119
5157,48.2,10,183,184,4993,26.5,106
5158,32.4,5,335,262,6164,20.6,111
5159,44.4,7,514,196,4993,11.1,91
5160,21.9,3,487,266,3340,18.9,98
5161,8.7,8,188,162,2186,24.9,74
5162,34.3,10,514,83,5365,24.3,95
5163,50.1,10,355,245,2400,9.3,91
5164,43.2,4,214,156,2065,10.0,79
5165,13.1,3,78,109,6144,23.4,145
5166,34.0,4,170,50,4827,28.2,96
5167,11.6,4,132,168,1828,11.8,143
5168,24.2,5,339,264,5278,18.1,125
5169,8.4,6,102,225,5487,15.3,91
5170,10.4,6,367,277,5371,8.7,146
5171,30.4,7,423,192,4084,10.4,112
5172,17.5,6,414,101,3954,27.7,102
5173,8.7,4,429,109,5803,14.4,84
5174,43.1,6,439,165,3373,10.7,144
5175,29.2,3,366,266,1627,23.8,90
5176,35.0,7,476,114,1698,24.7,138
5177,24.5,3,485,160,4743,26.5,107
5178,18.5,5,81,82,1396,13.2,110
5179,51.4,10,522,217,5295,28.6,122
5180,21.0,10,132,213,3118,11.1,116
5181,39.0,7,259,139,6122,22.6,70
5182,33.7,10,340,266,5174,23.6,86
5183,13.2,7,453,276,6084,32.0,111
5184,41.3,3,495,142,3651,10.1,86
5185,17.7,6,162,108,3423,15.0,126
5186,42.0,5,391,171,4028,22.9,120
5187,50.6,8,324,63,4034,30.7,97
5188,52.7,7,161,123,3400,12.5,110
5189,51.5,8,253,263,5472,25.3,96
5190,24.5,4,194,120,4575,25.1,78
5191,50.5,10,359,76,5625,13.1,93
5192,47.7,7,239,56,1575,10.8,117
5193,17.4,3,450,106,5100,16.2,122
5194,40.4,8,324,165,4667,29.2,95
5195,50.5,5,76,53,5185,22.4,138
5196,42.3,3,435,273,3550,12.2,73
5197,22.3,9,183,147,1937,14.0,101
5198,15.5,4,523,86,3023,25.8,101
5199,40.4,4,398,62,4969,14.4,142
5200,27.0,6,281,175,3616,16.2,115
5201,9.1,9,341,216,5781,9.7,142
5202,41.9,10,103,109,2907,32.1,122
5203,45.0,7,82,70,5274,15.3,132
5204,31.8,5,364,79,4774,16.8,76
5205,47.5,6,183,138,1381,30.5,92
5206,42.3,5,166,213,6126,21.6,115
5207,34.3,10,299,275,5071,8.4,140
5208,50.0,7,416,123,1814,14.9,72
5209,36.8,10,93,78,2535,8.5,132
5210,13.1,7,95,95,1704,16.7,105
5211,31.1,6,226,134,3084,9.0,146
5212,26.1,3,347,63,2512,13.7,135
5213,22.6,9,480,166,3311,12.6,94
5214,30.0,8,210,109,3801,21.9,146
5215,40.4,5,244,156,5190,22.4,103
5216,45.0,4,99,256,2238,32.7,96
5217,17.7,6,177,224,1603,32.2,88
5218,34.4,10,261,234,5391,26.8,115
5219,21.8,10,107,148,5420,10.7,130
5220,11.0,5,81,89,4034,23.7,78
5221,8.2,7,216,107,3687,23.9,137
5222,24.2,7,515,91,1464,16.5,138
5223,49.6,7,455,116,3668,17.0,147
5224,30.6,5,238,183,3383,12.5,86
5225,38.3,8,114,122,2775,12.7,110
5226,25.8,7,457,245,3727,10.3,108
5227,31.7,5,492,205,5439,21.4,143
5228,14.6,8,302,255,3992,18.7,136
5229,48.0,9,271,129,4472,10.0,75
5230,28.0,3,159,113,2186,23.2,92
5231,40.7,10,312,120,4816,27.1,98
5232,15.4,10,185,110,5096,11.4,123
5233,47.4,8,409,160,2361,12.8,143
5234,32.5,10,413,201,6216,18.8,108
5235,14.8,5,186,116,1381,23.4,86
5236,51.4,5,502,204,4789,25.9,141
5237,14.7,5,86,135,2634,29.5,109
5238,31.1,6,359,272,2669,27.4,111
5239,43.7,9,527,130,3467,21.8,125
5240,19.7,4,74,83,5567,10.0,105
5241,47.0,8,415,90,2782,24.9,86
5242,30.7,6,441,227,1903,24.5,133
5243,26.4,3,220,115,2412,12.7,145
5244,51.1,7,272,106,1280,21.3,150
5245,26.0,10,440,279,4513,9.8,127
5246,41.7,9,76,219,2263,9.9,92
5247,49.1,5,232,219,3434,15.4,138
5248,9.4,5,273,144,3592,15.2,149
5249,26.8,7,140,107,2893,28.7,128
5250,13.6,7,424,244,2964,24.1,130
5251,48.5,7,486,242,4864,13.2,101
5252,12.5,8,330,71,2635,9.3,88
5253,46.7,8,393,59,5100,20.6,127
5254,46.0,8,378,168,1594,10.1,94
5255,45.4,9,268,67,1899,32.6,146
5256,18.4,3,387,77,5603,23.0,134
5257,17.6,8,365,160,3198,12.8,144
5258,17.8,8,309,272,3577,10.9,130
5259,21.5,10,199,248,3017,14.0,103
5260,47.1,4,403,187,5796,15.4,80
5261,35.9,5,494,198,3135,17.9,96
5262,16.0,9,164,88,1985,20.0,112
5263,18.3,6,155,119,6055,16.0,106
5264,41.3,10,196,50,1502,27.7,71
5265,39.8,3,398,72,6091,20.3,113
5266,47.3,6,351,249,2962,17.5,148
5267,27.9,10,247,61,5220,25.1,131
